Time,cyber_I_PhaseA,cyber_I_PhaseB,cyber_I_PhaseC,cyber_V_PhaseA,cyber_V_PhaseB,cyber_V_PhaseC,fault_classification,flag_detection,flag_cyber
0.0135,-0.430177322,0.512235375,-0.082058053,-0.810844318,0.869322232,-0.058477914,0,0,0
0.01355,-0.435525376,0.509021043,-0.073495667,-0.819157681,0.862390603,-0.043232923,0,0,0
0.0136,-0.440765971,0.505681118,-0.064915147,-0.827268929,0.855246193,-0.027977264,0,0,0
0.01365,-0.445897813,0.502216424,-0.056318611,-0.835176061,0.847890764,-0.012714702,0,0,0
0.0137,-0.450919638,0.498627816,-0.047708178,-0.842877128,0.840326131,0.002550997,0,0,0
0.01375,-0.455830205,0.494916179,-0.039085974,-0.850370228,0.832554161,0.017816067,0,0,0
0.0138,-0.460628302,0.491082429,-0.030454126,-0.857653512,0.82457677,0.033076742,0,0,0
0.01385,-0.465312747,0.487127511,-0.021814764,-0.864725183,0.816395928,0.048329255,0,0,0
0.0139,-0.469882383,0.483052403,-0.01317002,-0.871583497,0.808013653,0.063569845,0,0,0
0.01395,-0.474336082,0.478858108,-0.004522026,-0.878226761,0.799432012,0.078794749,0,0,0
0.014,-0.478672746,0.474545662,0.004127084,-0.884653336,0.790653124,0.094000212,0,0,0
0.01405,-0.482891305,0.47011613,0.012775175,-0.890861636,0.781679153,0.109182483,0,0,0
0.0141,-0.486990717,0.465570603,0.021420114,-0.896850129,0.772512315,0.124337813,0,0,0
0.01415,-0.490969972,0.460910203,0.030059768,-0.902617337,0.763154871,0.139462466,0,0,0
0.0142,-0.494828087,0.456136081,0.038692006,-0.908161837,0.75360913,0.154552708,0,0,0
0.01425,-0.49856411,0.451249414,0.047314696,-0.913482263,0.743877446,0.169604816,0,0,0
0.0143,-0.50217712,0.446251408,0.055925712,-0.9185773,0.733962222,0.184615077,0,0,0
0.01435,-0.505666225,0.441143296,0.064522929,-0.923445692,0.723865904,0.199579787,0,0,0
0.0144,-0.509030564,0.435926338,0.073104226,-0.928086237,0.713590983,0.214495254,0,0,0
0.01445,-0.512269307,0.430601822,0.081667486,-0.932497792,0.703139995,0.229357797,0,0,0
0.0145,-0.515381656,0.425171061,0.090210594,-0.936679268,0.692515517,0.244163751,0,0,0
0.01455,-0.518366841,0.419635396,0.098731445,-0.940629632,0.681720172,0.25890946,0,0,0
0.0146,-0.521224127,0.413996192,0.107227935,-0.944347911,0.670756623,0.273591288,0,0,0
0.01465,-0.523952808,0.40825484,0.115697968,-0.947833187,0.659627575,0.288205612,0,0,0
0.0147,-0.526552212,0.402412758,0.124139454,-0.951084598,0.648335773,0.302748825,0,0,0
0.01475,-0.529021697,0.396471386,0.132550311,-0.954101343,0.636884004,0.31721734,0,0,0
0.0148,-0.531360654,0.390432191,0.140928463,-0.956882678,0.625275093,0.331607585,0,0,0
0.01485,-0.533568505,0.384296663,0.149271842,-0.959427914,0.613511904,0.345916011,0,0,0
0.0149,-0.535644707,0.378066316,0.157578391,-0.961736426,0.601597339,0.360139087,0,0,0
0.01495,-0.537588746,0.371742686,0.16584606,-0.963807642,0.589534339,0.374273303,0,0,0
0.015,-0.539400143,0.365327334,0.174072809,-0.965641052,0.57732588,0.388315172,0,0,0
0.01505,-0.541078452,0.358821844,0.182256608,-0.967236204,0.564974973,0.40226123,0,0,0
0.0151,-0.542623258,0.35222782,0.190395438,-0.968592704,0.552484668,0.416108036,0,0,0
0.01515,-0.54403418,0.345546889,0.19848729,-0.969710218,0.539858045,0.429852173,0,0,0
0.0152,-0.545310869,0.3387807,0.20653017,-0.97058847,0.52709822,0.44349025,0,0,0
0.01525,-0.546453012,0.331930922,0.214522091,-0.971227244,0.514208341,0.457018903,0,0,0
0.0153,-0.547460326,0.324999245,0.222461081,-0.971626383,0.50119159,0.470434793,0,0,0
0.01535,-0.548332563,0.31798738,0.230345184,-0.971785788,0.488051177,0.483734611,0,0,0
0.0154,-0.549069507,0.310897055,0.238172452,-0.971705421,0.474790346,0.496915074,0,0,0
0.01545,-0.549670976,0.303730022,0.245940954,-0.9713853,0.461412368,0.509972932,0,0,0
0.0155,-0.550136822,0.296488048,0.253648774,-0.970825506,0.447920544,0.522904962,0,0,0
0.01555,-0.55046693,0.28917292,0.26129401,-0.970026177,0.434318203,0.535707974,0,0,0
0.0156,-0.550661219,0.281786443,0.268874776,-0.968987509,0.420608701,0.548378808,0,0,0
0.01565,-0.550719639,0.274330439,0.2763892,-0.96770976,0.406795421,0.560914339,0,0,0
0.0157,-0.550642178,0.266806748,0.28383543,-0.966193243,0.392881771,0.573311473,0,0,0
0.01575,-0.550428854,0.259217226,0.291211627,-0.964438333,0.378871183,0.585567151,0,0,0
0.0158,-0.550079719,0.251563747,0.298515973,-0.962445463,0.364767114,0.597678349,0,0,0
0.01585,-0.54959486,0.243848197,0.305746663,-0.960215123,0.350573043,0.60964208,0,0,0
0.0159,-0.548974397,0.236072482,0.312901915,-0.957747863,0.336292474,0.621455389,0,0,0
0.01595,-0.548218482,0.228238519,0.319979963,-0.955044293,0.321928929,0.633115364,0,0,0
0.016,-0.547327302,0.220348242,0.326979061,-0.952105078,0.307485952,0.644619127,0,0,0
0.01605,-0.546301078,0.212403597,0.333897481,-0.948930945,0.292967106,0.655963838,0,0,0
0.0161,-0.545140061,0.204406544,0.340733517,-0.945522676,0.278375975,0.667146701,0,0,0
0.01615,-0.54384454,0.196359058,0.347485482,-0.941881113,0.263716159,0.678164954,0,0,0
0.0162,-0.542414832,0.188263122,0.35415171,-0.938007154,0.248991274,0.68901588,0,0,0
0.01625,-0.540851293,0.180120736,0.360730556,-0.933901755,0.234204954,0.699696801,0,0,0
0.0163,-0.539154306,0.171933908,0.367220398,-0.92956593,0.219360848,0.710205082,0,0,0
0.01635,-0.537324292,0.163704658,0.373619634,-0.925000748,0.204462617,0.720538131,0,0,0
0.0164,-0.535361701,0.155435017,0.379926684,-0.920207336,0.189513939,0.730693398,0,0,0
0.01645,-0.533267017,0.147127024,0.386139993,-0.915186877,0.1745185,0.740668376,0,0,0
0.0165,-0.531040759,0.13878273,0.392258029,-0.909940609,0.159480003,0.750460607,0,0,0
0.01655,-0.528683473,0.130404194,0.39827928,-0.904469828,0.144402156,0.760067672,0,0,0
0.0166,-0.526195744,0.121993482,0.404202262,-0.898775883,0.129288681,0.769487202,0,0,0
0.01665,-0.523578183,0.11355267,0.410025513,-0.89286018,0.114143306,0.778716874,0,0,0
0.0167,-0.520831438,0.105083841,0.415747596,-0.886724177,0.098969769,0.787754409,0,0,0
0.01675,-0.517956185,0.096589084,0.4213671,-0.880369389,0.083771812,0.796597577,0,0,0
0.0168,-0.514953134,0.088070496,0.426882638,-0.873797384,0.068553186,0.805244197,0,0,0
0.01685,-0.511823026,0.079530177,0.432292849,-0.867009782,0.053317646,0.813692136,0,0,0
0.0169,-0.508566634,0.070970235,0.437596398,-0.860008258,0.03806895,0.821939308,0,0,0
0.01695,-0.50518476,0.062392783,0.442791977,-0.85279454,0.022810862,0.829983679,0,0,0
0.017,-0.501678239,0.053799936,0.447878304,-0.845370408,0.007547144,0.837823264,0,0,0
0.01705,-0.498047937,0.045193814,0.452854123,-0.837737693,-0.007718435,0.845456128,0,0,0
0.0171,-0.494294749,0.036576542,0.457718207,-0.829898278,-0.02298211,0.852880388,0,0,0
0.01715,-0.4904196,0.027950245,0.462469355,-0.821854098,-0.038240115,0.860094213,0,0,0
0.0172,-0.486423448,0.019317051,0.467106397,-0.813607137,-0.053488685,0.867095823,0,0,0
0.01725,-0.482307278,0.010679092,0.471628186,-0.805159432,-0.068724057,0.873883489,0,0,0
0.0173,-0.478072106,0.002038497,0.476033609,-0.796513065,-0.083942473,0.880455538,0,0,0
0.01735,-0.473718976,-0.0066026,0.480321577,-0.787670171,-0.099140177,0.886810348,0,0,0
0.0174,-0.469248964,-0.015242069,0.484491033,-0.778632931,-0.11431342,0.892946351,0,0,0
0.01745,-0.464663171,-0.023877777,0.488540948,-0.769403575,-0.129458457,0.898862032,0,0,0
0.0175,-0.45996273,-0.032507593,0.492470323,-0.759984381,-0.144571552,0.904555933,0,0,0
0.01755,-0.455148799,-0.041129388,0.496278188,-0.750377671,-0.159648977,0.910026648,0,0,0
0.0176,-0.450222568,-0.049741035,0.499963603,-0.740585817,-0.174687011,0.915272828,0,0,0
0.01765,-0.445185251,-0.05834041,0.503525661,-0.730611235,-0.189681943,0.920293178,0,0,0
0.0177,-0.44003809,-0.06692539,0.50696348,-0.720456385,-0.204630074,0.925086459,0,0,0
0.01775,-0.434782357,-0.075493857,0.510276214,-0.710123773,-0.219527716,0.929651489,0,0,0
0.0178,-0.429419348,-0.084043697,0.513463045,-0.699615948,-0.234371193,0.933987141,0,0,0
0.01785,-0.423950387,-0.0925728,0.516523187,-0.688935504,-0.249156842,0.938092346,0,0,0
0.0179,-0.418376822,-0.101079062,0.519455884,-0.678085075,-0.263881016,0.94196609,0,0,0
0.01795,-0.412700028,-0.109560385,0.522260413,-0.667067338,-0.278540081,0.945607418,0,0,0
0.018,-0.406921408,-0.118014674,0.524936082,-0.655885011,-0.293130421,0.949015432,0,0,0
0.01805,-0.401042386,-0.126439846,0.527482232,-0.644540855,-0.307648435,0.95218929,0,0,0
0.0181,-0.395064412,-0.13483382,0.529898233,-0.633037667,-0.322090542,0.955128209,0,0,0
0.01815,-0.388988963,-0.143194526,0.532183489,-0.621378287,-0.336453178,0.957831465,0,0,0
0.0182,-0.382817536,-0.151519901,0.534337437,-0.609565591,-0.350732799,0.96029839,0,0,0
0.01825,-0.376551655,-0.159807891,0.536359546,-0.597602494,-0.364925881,0.962528376,0,0,0
0.0183,-0.370192866,-0.16805645,0.538249315,-0.585491948,-0.379028924,0.964520872,0,0,0
0.01835,-0.363742736,-0.176263544,0.54000628,-0.573236942,-0.393038446,0.966275388,0,0,0
0.0184,-0.357202859,-0.184427147,0.541630006,-0.560840498,-0.406950992,0.96779149,0,0,0
0.01845,-0.350574848,-0.192545246,0.543120094,-0.548305676,-0.420763128,0.969068804,0,0,0
0.0185,-0.343860337,-0.200615837,0.544476174,-0.535635568,-0.434471447,0.970107015,0,0,0
0.01855,-0.337060983,-0.208636929,0.545697913,-0.522833301,-0.448072567,0.970905868,0,0,0
0.0186,-0.330178465,-0.216606544,0.546785009,-0.509902032,-0.461563131,0.971465163,0,0,0
0.01865,-0.323214481,-0.224522713,0.547737194,-0.496844953,-0.474939811,0.971784765,0,0,0
0.0187,-0.316170747,-0.232383486,0.548554233,-0.483665285,-0.488199307,0.971864593,0,0,0
0.01875,-0.309049003,-0.240186921,0.549235924,-0.47036628,-0.501338348,0.971704628,0,0,0
0.0188,-0.301851006,-0.247931094,0.5497821,-0.456951218,-0.514353691,0.971304909,0,0,0
0.01885,-0.294578531,-0.255614093,0.550192624,-0.443423411,-0.527242125,0.970665535,0,0,0
0.0189,-0.287233374,-0.263234024,0.550467397,-0.429786195,-0.54000047,0.969786664,0,0,0
0.01895,-0.279817346,-0.270789005,0.550606351,-0.416042935,-0.552625578,0.968668513,0,0,0
0.019,-0.272332277,-0.278277173,0.55060945,-0.402197023,-0.565114334,0.967311357,0,0,0
0.01905,-0.264780014,-0.285696681,0.550476695,-0.388251873,-0.577463658,0.965715531,0,0,0
0.0191,-0.257162421,-0.293045697,0.550208117,-0.374210928,-0.589670501,0.963881429,0,0,0
0.01915,-0.249481377,-0.300322408,0.549803785,-0.360077652,-0.601731851,0.961809503,0,0,0
0.0192,-0.241738777,-0.307525019,0.549263796,-0.345855531,-0.613644734,0.959500265,0,0,0
0.01925,-0.233936532,-0.314651753,0.548588285,-0.331548075,-0.625406209,0.956954285,0,0,0
0.0193,-0.226076566,-0.321700851,0.547777417,-0.317158815,-0.637013375,0.95417219,0,0,0
0.01935,-0.21816082,-0.328670575,0.546831394,-0.302691301,-0.648463366,0.951154667,0,0,0
0.0194,-0.210191245,-0.335559203,0.545750449,-0.288149103,-0.659753359,0.947902462,0,0,0
0.01945,-0.20216981,-0.342365038,0.544534847,-0.273535809,-0.670880567,0.944416376,0,0,0
0.0195,-0.194098491,-0.349086399,0.54318489,-0.258855024,-0.681842246,0.94069727,0,0,0
0.01955,-0.185979283,-0.355721628,0.54170091,-0.244110371,-0.692635689,0.93674606,0,0,0
0.0196,-0.177814186,-0.362269088,0.540083274,-0.229305488,-0.703258235,0.932563723,0,0,0
0.01965,-0.169605217,-0.368727163,0.53833238,-0.214444028,-0.713707262,0.92815129,0,0,0
0.0197,-0.1613544,-0.375094261,0.536448661,-0.199529657,-0.723980193,0.92350985,0,0,0
0.01975,-0.153063771,-0.381368809,0.534432581,-0.184566055,-0.734074493,0.918640547,0,0,0
0.0198,-0.144735376,-0.387549261,0.532284637,-0.169556914,-0.74398767,0.913544584,0,0,0
0.01985,-0.13637127,-0.393634091,0.530005361,-0.154505937,-0.75371728,0.908223217,0,0,0
0.0199,-0.127973516,-0.399621797,0.527595313,-0.139416838,-0.763260921,0.90267776,0,0,0
0.01995,-0.119544186,-0.405510903,0.525055089,-0.12429334,-0.77261624,0.89690958,0,0,0
0.02,-0.111085361,-0.411299955,0.522385315,-0.109139175,-0.781780926,0.890920101,0,0,0
0.02005,-0.102599126,-0.416987525,0.519586651,-0.093958081,-0.79075272,0.884710802,0,0,0
0.0201,-0.094087577,-0.422572209,0.516659786,-0.078753805,-0.799529408,0.878283213,0,0,0
0.02015,-0.085552814,-0.42805263,0.513605444,-0.063530096,-0.808108824,0.87163892,0,0,0
0.0202,-0.076996941,-0.433427436,0.510424377,-0.048290713,-0.816488851,0.864779564,0,0,0
0.02025,-0.06842207,-0.438695299,0.50711737,-0.033039414,-0.824667422,0.857706836,0,0,0
0.0203,-0.059830318,-0.443854922,0.503685239,-0.017779963,-0.832642519,0.850422482,0,0,0
0.02035,-0.051223803,-0.448905029,0.500128832,-0.002516125,-0.840412174,0.842928299,0,0,0
0.0204,-0.042604649,-0.453844376,0.496449025,0.012748334,-0.847974469,0.835226135,0,0,0
0.02045,-0.033974983,-0.458671744,0.492646727,0.028009647,-0.85532754,0.827317893,0,0,0
0.0205,-0.025336934,-0.463385941,0.488722876,0.043264049,-0.862469571,0.819205522,0,0,0
0.02055,-0.016692634,-0.467985805,0.484678439,0.058507776,-0.8693988,0.810891024,0,0,0
0.0206,-0.008044216,-0.4724702,0.480514416,0.073737067,-0.876113518,0.802376451,0,0,0
0.02065,0.000606188,-0.47683802,0.476231832,0.088948164,-0.882612069,0.793663904,0,0,0
0.0207,0.009256442,-0.481088188,0.471831746,0.104137315,-0.888892848,0.784755533,0,0,0
0.02075,0.017904412,-0.485219654,0.467315242,0.119300772,-0.894954306,0.775653534,0,0,0
0.0208,0.026547964,-0.489231399,0.462683435,0.134434793,-0.900794948,0.766360154,0,0,0
0.02085,0.035184966,-0.493122434,0.457937468,0.149535645,-0.906413332,0.756877687,0,0,0
0.0209,0.043813287,-0.496891798,0.453078512,0.164599601,-0.911808072,0.747208471,0,0,0
0.02095,0.052430797,-0.500538562,0.448107765,0.179622945,-0.916977838,0.737354892,0,0,0
0.021,0.061035371,-0.504061825,0.443026455,0.19460197,-0.921921352,0.727319382,0,0,0
0.02105,0.069624885,-0.507460719,0.437835834,0.209532979,-0.926637397,0.717104417,0,0,0
0.0211,0.07819722,-0.510734404,0.432537184,0.22441229,-0.931124807,0.706712518,0,0,0
0.02115,0.086750261,-0.513882073,0.427131811,0.239236229,-0.935382477,0.696146247,0,0,0
0.0212,0.095281898,-0.516902949,0.421621051,0.254001141,-0.939409354,0.685408213,0,0,0
0.02125,0.103790026,-0.519796287,0.416006261,0.268703381,-0.943204446,0.674501065,0,0,0
0.0213,0.112272544,-0.522561373,0.410288829,0.283339323,-0.946766817,0.663427494,0,0,0
0.02135,0.120727362,-0.525197525,0.404470163,0.297905355,-0.950095587,0.652190232,0,0,0
0.0214,0.129152391,-0.527704092,0.398551701,0.312397883,-0.953189935,0.640792052,0,0,0
0.02145,0.137545555,-0.530080457,0.392534902,0.326813332,-0.956049098,0.629235766,0,0,0
0.0215,0.145904781,-0.532326031,0.386421251,0.341148144,-0.95867237,0.617524226,0,0,0
0.02155,0.154228007,-0.534440263,0.380212256,0.355398782,-0.961059103,0.605660321,0,0,0
0.0216,0.16251318,-0.536422629,0.373909449,0.369561731,-0.96320871,0.593646978,0,0,0
0.02165,0.170758255,-0.538272641,0.367514386,0.383633497,-0.965120659,0.581487162,0,0,0
0.0217,0.178961199,-0.539989843,0.361028644,0.397610606,-0.966794479,0.569183873,0,0,0
0.02175,0.187119986,-0.541573809,0.354453823,0.411489611,-0.968229757,0.556740146,0,0,0
0.0218,0.195232604,-0.543024151,0.347791547,0.425267087,-0.969426139,0.544159052,0,0,0
0.02185,0.203297052,-0.544340509,0.341043458,0.438939636,-0.97038333,0.531443695,0,0,0
0.0219,0.211311339,-0.54552256,0.334211221,0.452503883,-0.971101094,0.518597211,0,0,0
0.02195,0.219273488,-0.546570011,0.327296523,0.465956481,-0.971579253,0.505622771,0,0,0
0.022,0.227181535,-0.547482604,0.320301069,0.479294113,-0.971817689,0.492523577,0,0,0
0.02205,0.235033528,-0.548260114,0.313226586,0.492513485,-0.971816345,0.479302859,0,0,0
0.0221,0.24282753,-0.548902349,0.306074819,0.505611338,-0.971575219,0.465963881,0,0,0
0.02215,0.250561618,-0.549409151,0.298847533,0.518584438,-0.971094371,0.452509933,0,0,0
0.0222,0.258233884,-0.549780393,0.29154651,0.531429586,-0.97037392,0.438944335,0,0,0
0.02225,0.265842434,-0.550015986,0.284173552,0.544143611,-0.969414044,0.425270433,0,0,0
0.0223,0.273385391,-0.550115871,0.276730479,0.556723376,-0.96821498,0.411491603,0,0,0
0.02235,0.280860895,-0.550080022,0.269219127,0.569165779,-0.966777023,0.397611244,0,0,0
0.0224,0.2882671,-0.54990845,0.26164135,0.581467748,-0.965100528,0.38363278,0,0,0
0.02245,0.29560218,-0.549601196,0.253999016,0.593626248,-0.963185908,0.36955966,0,0,0
0.0225,0.302864324,-0.549158336,0.246294011,0.60563828,-0.961033638,0.355395357,0,0,0
0.02255,0.310051742,-0.548579979,0.238528237,0.61750088,-0.958644246,0.341143366,0,0,0
0.0226,0.317162658,-0.547866268,0.23070361,0.62921112,-0.956018323,0.326807203,0,0,0
0.02265,0.32419532,-0.54701738,0.22282206,0.640766112,-0.953156517,0.312390405,0,0,0
0.0227,0.331147991,-0.546033523,0.214885533,0.652163004,-0.950059533,0.297896529,0,0,0
0.02275,0.338018956,-0.544914941,0.206895985,0.663398984,-0.946728137,0.283329152,0,0,0
0.0228,0.34480652,-0.543661909,0.198855389,0.674471281,-0.943163149,0.268691868,0,0,0
0.02285,0.351509009,-0.542274737,0.190765728,0.685377162,-0.93936545,0.253988288,0,0,0
0.0229,0.358124768,-0.540753766,0.182628998,0.696113937,-0.935335977,0.23922204,0,0,0
0.02295,0.364652165,-0.539099373,0.174447208,0.706678956,-0.931075724,0.224396768,0,0,0
0.023,0.371089589,-0.537311965,0.166222375,0.717069613,-0.926585742,0.209516129,0,0,0
0.02305,0.377435453,-0.535391983,0.15795653,0.727283344,-0.921867139,0.194583795,0,0,0
0.0231,0.38368819,-0.533339901,0.149651711,0.737317629,-0.916921079,0.179603451,0,0,0
0.02315,0.389846258,-0.531156226,0.141309967,0.747169992,-0.911748783,0.164578791,0,0,0
0.0232,0.395908138,-0.528841495,0.132933358,0.756838001,-0.906351526,0.149513525,0,0,0
0.02325,0.401872332,-0.526396281,0.124523949,0.766319273,-0.900730641,0.134411368,0,0,0
0.0233,0.407737371,-0.523821187,0.116083815,0.775611466,-0.894887513,0.119276047,0,0,0
0.02335,0.413501807,-0.521116847,0.10761504,0.784712289,-0.888823586,0.104111297,0,0,0
0.0234,0.419164217,-0.51828393,0.099119712,0.793619495,-0.882540354,0.088920859,0,0,0
0.02345,0.424723205,-0.515323134,0.090599928,0.802330888,-0.876039369,0.073708481,0,0,0
0.0235,0.430177399,-0.512235189,0.08205779,0.810844318,-0.869322235,0.058477916,0,0,0
0.02355,0.435525453,-0.509020858,0.073495405,0.819157684,-0.862390608,0.043232923,0,0,0
0.0236,0.440766047,-0.505680934,0.064914887,0.827268936,-0.855246199,0.027977263,0,0,0
0.02365,0.445897889,-0.502216241,0.056318351,0.835176071,-0.847890771,0.0127147,0,0,0
0.0237,0.450919713,-0.498627633,0.04770792,0.842877139,-0.840326138,-0.002551,0,0,0
0.02375,0.455830279,-0.494915996,0.039085718,0.850370239,-0.832554168,-0.017816071,0,0,0
0.0238,0.460628375,-0.491082247,0.030453871,0.857653523,-0.824576777,-0.033076746,0,0,0
0.02385,0.465312818,-0.48712733,0.021814511,0.864725195,-0.816395935,-0.04832926,0,0,0
0.0239,0.469882453,-0.483052221,0.013169768,0.871583508,-0.808013658,-0.063569849,0,0,0
0.02395,0.47433615,-0.478857927,0.004521776,0.878226771,-0.799432017,-0.078794754,0,0,0
0.024,0.478672813,-0.474545481,-0.004127331,0.884653344,-0.790653128,-0.094000217,0,0,0
0.02405,0.48289137,-0.470115949,-0.012775421,0.890861643,-0.781679157,-0.109182487,0,0,0
0.0241,0.486990781,-0.465570422,-0.021420358,0.896850135,-0.772512318,-0.124337817,0,0,0
0.02415,0.490970034,-0.460910023,-0.030060011,0.902617343,-0.763154874,-0.13946247,0,0,0
0.0242,0.494828148,-0.456135902,-0.038692246,0.908161844,-0.753609132,-0.154552712,0,0,0
0.02425,0.49856417,-0.451249235,-0.047314935,0.913482268,-0.743877448,-0.16960482,0,0,0
0.0243,0.502177179,-0.44625123,-0.055925949,0.918577305,-0.733962224,-0.184615081,0,0,0
0.02435,0.505666283,-0.441143119,-0.064523165,0.923445696,-0.723865906,-0.199579791,0,0,0
0.0244,0.509030622,-0.435926162,-0.07310446,0.928086241,-0.713590984,-0.214495257,0,0,0
0.02445,0.512269365,-0.430601647,-0.081667718,0.932497794,-0.703139995,-0.2293578,0,0,0
0.0245,0.515381714,-0.425170888,-0.090210826,0.936679268,-0.692515516,-0.244163752,0,0,0
0.02455,0.518366899,-0.419635224,-0.098731676,0.94062963,-0.681720169,-0.25890946,0,0,0
0.0246,0.521224186,-0.413996021,-0.107228165,0.944347905,-0.670756619,-0.273591287,0,0,0
0.02465,0.523952868,-0.408254671,-0.115698197,0.947833177,-0.659627569,-0.288205609,0,0,0
0.0247,0.526552272,-0.40241259,-0.124139682,0.951084586,-0.648335766,-0.30274882,0,0,0
0.02475,0.529021758,-0.39647122,-0.132550538,0.954101329,-0.636883995,-0.317217333,0,0,0
0.0248,0.531360716,-0.390432026,-0.140928689,0.956882661,-0.625275084,-0.331607577,0,0,0
0.02485,0.533568568,-0.3842965,-0.149272068,0.959427897,-0.613511895,-0.345916003,0,0,0
0.0249,0.53564477,-0.378066154,-0.157578617,0.961736409,-0.601597331,-0.360139078,0,0,0
0.02495,0.53758881,-0.371742525,-0.165846285,0.963807627,-0.589534332,-0.374273295,0,0,0
0.025,0.539400208,-0.365327175,-0.174073033,0.965641039,-0.577325874,-0.388315165,0,0,0
0.02505,0.541078517,-0.358821686,-0.182256831,0.967236194,-0.56497497,-0.402261224,0,0,0
0.0251,0.542623323,-0.352227662,-0.19039566,0.968592699,-0.552484667,-0.416108032,0,0,0
0.02515,0.544034244,-0.345546732,-0.198487512,0.969710217,-0.539858046,-0.429852171,0,0,0
0.0252,0.545310933,-0.338780543,-0.20653039,0.970588474,-0.527098224,-0.44349025,0,0,0
0.02525,0.546453075,-0.331930766,-0.21452231,0.971227253,-0.514208348,-0.457018905,0,0,0
